bn,name,acronyms,created_at,is_latest,alternatives
118824739RR0001,Kinnaird Park Community Church,KP,2025-10-14 17:41:11,1,
897763421RR0001,Karen Schuessler Singers,KSSINGERS,2025-10-14 17:41:11,1,
107561532RR0001,Kelly Creek Community School Association,KCCSA,2025-10-14 17:41:11,1,
107563025RR0001,Kennebecasis Baptist Church Inc.,KBC,2025-10-14 17:41:11,1,
107565806RR0001,Kettle Creek Conservation Authority,KCCA,2025-10-14 17:41:11,1,
868168113RR0001,Kids.Now (Kids Interested In Developing Successfully),KIDSNOWCANADA,2025-10-14 17:41:11,1,
869997791RR0001,Knox Presbyterian Church - Gamebridge,KNOXGAMEBRIDGE,2025-10-14 17:41:11,1,
108086125RR0001,Korean Philadelphia Presbyterian Church,KPC,2025-10-14 17:41:11,1,
897325197RR0001,Kingsburg Coastal Conservancy Association,KCCNS,2025-10-14 17:41:11,1,
118982354RR0001,Kingston Unitarian Fellowship,KUF,2025-10-14 17:41:11,1,
118983295RR0001,Kitchener Horticultural Society,KITCHENERHS,2025-10-14 17:41:11,1,
118987601RR0001,Kitchener-Waterloo Multicultural Centre Inc.,KWMC,2025-10-14 17:41:11,1,
106734338RR0001,L'association De Protection De La Riviere Moisie Inc.,APRM,2025-10-14 17:41:11,1,
891069981RR0001,L'association Foyers-Ecoles Royal Vale Home And School Association,RVEHSA,2025-10-14 17:41:11,1,Royal Vale Elementary Home and School Association
118782630RR0004,Église Évangélique Du Berger De L'alliance Chrétienne Et Missionnaire,EGLISEDUBERGER,2025-10-14 17:41:11,1,
107576613RR0001,Koinonia Christian Fellowship Inc.,KCF,2025-10-14 17:41:11,1,
118987114RR0001,Korean Canadian Scholarship Foundation Of Edmonton,KCSFE| EKICAS,2025-10-14 17:41:11,1,
897622213RR0001,Korean Lutheran Church,KOREANLCC,2025-10-14 17:41:11,1,Korean Lutheran Church in Canada
894110857RR0001,L'acces-Cible Jeunesse Rosemont,ACJR,2025-10-14 17:41:11,1,
136672318RR0001,La Cle En Education Populaire De Maskinonge,ALPHAPOP,2025-10-14 17:41:11,1,
131984593RR0001,La Corporation De L'observatoire Du Témiscouata Inc.,ASTER,2025-10-14 17:41:11,1,
810048892RR0001,La Fondation Du Cégep De L'abitibi-Témiscamingue,CEGEPAT,2025-10-14 17:41:11,1,
866863483RR0001,A Case Of Faith Ministries,ACOFM,2025-10-21 10:47:22,1,
875783011RR0001,Association De La Fibromyalgie Région Montérégie,FIBROMYALGIEMONTEREGIE,2025-10-21 10:47:22,1,
118777457RR0001,Actors Fund Of Canada,AFC,2025-10-21 10:47:22,1,
892079443RR0001,A W A R E Association Of Whistler Area Residents For The Environment,AWARE| AWAREWHISTLER,2025-10-21 10:47:22,1,
892007048RR0001,Adventist Frontier Missions Society,AFMS,2025-10-21 10:47:22,1,
106805880RR0001,Brampton Caledon Community Living,BRAMPTONCALEDONCL,2025-09-18 10:47:22,1,
106832611RR0001,Calvary Lutheran Church,CALVARYTHUNDERBAY,2025-09-18 10:47:22,1,
106842958RR0001,Canadian Association Of Fire Chiefs,CAFC,2025-09-18 10:47:22,1,
106818925RR0001,Art Gallery Of Burlington,AGB,2025-09-18 10:47:22,1,Art Gallery of Burlington| AGB LIFE
106832298RR0002,Calvary Christian Reformed Church Of Ottawa (East),CALVARYCRC,2025-09-18 10:47:22,1,
106897903RR0001,Calgary Centre For Spiritual Living,CALGARYCSL,2025-09-18 10:47:22,1,CALGARYCSL ORG
106923188RR0001,Beamsville Church Of Christ,BEAMSVILLECHURCHOFCHRIST,2025-09-18 10:47:22,1,Beamsville Church of Christ
106925860RR0001,Church Of The Holy Cross,HOLYCROSSTBAY,2025-09-18 10:47:22,1,
106951718RR0001,Steps On Arthur Society,CCWVOCATIONAL,2025-09-18 10:47:22,1,
106954522RR0001,The Collingwood General And Marine Hospital,CGMH,2025-09-18 10:47:22,1,
106980410RR0001,La Corporation De L'Étincelle (Saint-Henri),CPAETINCELLE,2025-09-18 10:47:22,1,
106992175RR0001,Credit Valley Conservation Authority,CVC,2025-09-18 10:47:22,1,
107010548RR0001,Parkgate Community Services Society,MYPARKGATE,2025-09-18 10:47:22,1,
107369068RR0001,"The Fabrique Of The Parish Of Saint Kevin, Archidiocese De Montreal",STKEVINSPARISHMONTREAL,2025-09-18 10:47:22,1,
107376063RR0001,Family Service Toronto,FST,2025-09-18 10:47:22,1,
107395014RR0001,Fort Mcmurray Catholic Board Of Education,FMCSCHOOL,2025-09-18 10:47:22,1,
107416463RR0001,Centre De La Petite Enfance Le Colombier,CPELECOLOMBIER,2025-09-18 10:47:22,1,
107435901RR0001,Glen Cameron For Kids,GLENCAMERONFORKIDS,2025-09-18 10:47:22,1,
107439952RR0001,Good Shepherd Lutheran Church Of Coquitlam,GSLCC,2025-09-18 10:47:22,1,
107445389RR0001,Grace United Church,GRACEUCC,2025-09-18 10:47:22,1,
107462566RR0001,Supported Training And Rehabilitation In Diverse Environments,STRIDE,2025-09-18 10:47:22,1,
107497950RR0001,International New Creation Christian Ministry,NEWCREATIONHUN,2025-09-18 10:47:22,1,New Creation Hungarian Ministry
107507527RR0001,Town Of Innisfail Public Library Board,IPL| PRL,2025-09-18 10:47:22,1,
107536146RR0001,Jimmy Swaggart Ministries Of Canada,JSM,2025-09-18 10:47:22,1,
107562035RR0001,Kelowna Gospel Fellowship Church,KGFCHURCH,2025-09-18 10:47:22,1,
107581308RR0001,Labour Community Services Of Peel Inc.,LCSPEEL,2025-09-18 10:47:22,1,
107609281RR0001,Fonds D'aide De L'ouest-De-L'Île / West Island Assistance Fund,FDOI,2025-09-18 10:47:22,1,
106864242RR0014,Steinbach Church Of God,THECHURCHOFGOD,2025-09-18 10:47:22,1,
106880107RR0057,Parish Of St. Leonard,PARISHOFSAINTLEONARD,2025-09-18 10:47:22,1,
106899685RR0001,Centre Intégré De Santé Et De Services Sociaux De L'abitibi-Témiscamingue,CSSSVO,2025-09-18 10:47:22,1,
106914120RR0001,Bruce Grey Child And Family Services,BGCFS,2025-09-18 10:47:22,1,
106918741RR0001,The Christian Education Association Of Alberta,CHREDA,2025-09-18 10:47:22,1,
106926074RR0001,Church Of The Nazarene,OXFORDNAZARENECHRUCH,2025-09-18 10:47:22,1,Oxford Church of the Nazarene
106989999RR0001,Ecole Marcelle-Mallet,EMM,2025-09-18 10:47:22,1,
107286544RR0001,Église Bonne Nouvelle De Dieppe,AAEBF,2025-09-18 10:47:22,1,
107294498RR0001,The Elizabeth Fry Society Of Cape Breton,EFRYCB,2025-09-18 10:47:22,1,
107354888RR0001,The Evangel Pentecostal Church Of Brantford Inc.,YOUREVANG,2025-09-18 10:47:22,1,
107385361RR0001,First Christian Reformed Church Of Kingston,CRCK,2025-09-18 10:47:22,1,
107406316RR0029,Free Methodist Tamil Church,FMTCM,2025-09-18 10:47:22,1,
107443657RR0001,Grace Bible Church,GBC,2025-09-18 10:47:22,1,GBCDAUPHIN COM
107450983RR0001,The Greenfield Park Baptist Church/L'eglise Baptiste De Greenfield Park,GPBAPTISTCHURCH,2025-09-18 10:47:22,1,
107503369RR0001,Immaculate Heart Of Mary School Inc.,IHMS,2025-09-18 10:47:22,1,
107570673RR0001,Kingston Road United Church,KRUC,2025-09-18 10:47:22,1,
107627341RR0001,Lindsay Christian Reformed Church,LINDSAYCRC,2025-09-18 10:47:22,1,
118987445RR0001,K.R.T. Christian Schools,BRAMPTONCS,2025-10-14 17:41:11,1,Brampton Christian School
894402981RR0001,Italian Canadian Handicapable Association (Windsor & District),ICHA,2025-10-14 17:41:11,1,
118972645RR0001,Jai Durga Hindu Society Scarborough,JDHS,2025-10-14 17:41:11,1,
132137316RR0001,Jeunesse Etudiante Chretienne (Jec),MOUVEMENTJEC,2025-10-14 17:41:11,1,
883621401RR0001,Jewish Seniors Alliance Of British Columbia Society,JSA| JSALLIANCE,2025-10-14 17:41:11,1,
118987577RR0001,K-W Musical Productions,KWMP,2025-10-14 17:41:11,1,
871619805RR0002,Kanata Baptist Church Inc.,KBC,2025-10-14 17:41:11,1,
118977172RR0001,Kamloops Japanese Canadian Association,KJCA,2025-10-14 17:41:11,1,
107396905RR0069,"Summit Church, A Foursquare Church",WEARESUMMIT,2025-10-14 17:41:11,1,Summit Church
863169751RR0001,Kanata Baptist Church Congregation Inc.,KBC,2025-10-14 17:41:11,1,
118977693RR0001,North East Association For Community Living/Association Pour Integration Communautaire Du Nord Est,NEACL,2025-10-14 17:41:11,1,North East Association for Community Living
130014616RR0001,Thrive Housing And Support,KPP,2025-10-14 17:41:11,1,
889492666RR0001,Kelowna Visual And Performing Arts Centre Society,KPACS,2025-10-14 17:41:11,1,
118979590RR0001,Kenora District Festival Of The Arts,KDFA,2025-10-14 17:41:11,1,
107566465RR0001,Keystone Pioneer Museum Inc.,KPM,2025-10-14 17:41:11,1,
118981349RR0001,Clearview Community Church Inc.,BIC,2025-10-14 17:41:11,1,Clearview Church
828496745RR0001,Kingdom Mission International,KMI,2025-10-14 17:41:11,1,
139137020RR0001,Mea Centre: Pregnancy Support Services,PCC,2025-10-14 17:41:11,1,Kingston Pregnancy Care Centre| Mea Centre
107572109RR0001,Crossings Community Church,KLBIC,2025-10-14 17:41:11,1,
139362933RR0001,Kitimat Understanding The Environment Society,KUTE| KITIMATRECYCLE,2025-10-14 17:41:11,1,
880921614RR0001,Kelowna And District Genealogical Society,KDGS,2025-10-14 17:41:11,1,
886401397RR0001,Kids With Cancer Society Of Northern Alberta,KIDSWITHCANCER,2025-10-14 17:41:11,1,
129214417RR0001,"King City Pastoral Charge,",KCUC,2025-10-14 17:41:11,1,King City United Church
828828756RR0001,L'association Québécoise Du Cheval Canadien,AQCC,2025-10-14 17:41:11,1,
890332448RR0001,Kingdom Covenant Ministries,KCM,2025-10-14 17:41:11,1,
118982982RR0001,Kirkfield Westwood Community Centre Inc.,KWCC,2025-10-14 17:41:11,1,
107572596RR0001,Kitchener-Waterloo Korean Presbyterian Church,KWCHURCH,2025-10-14 17:41:11,1,
132003914RR0001,"Knox Presbyterian Church,",KPC,2025-10-14 17:41:11,1,Knox Presbyterian Church in Thedford| KPC Thedford
118793652RR0001,L'association Des Scouts Du District De Sudbury,SCOUTSFRSUDBURY,2025-10-14 17:41:11,1,
134125038RR0001,L'association Zoroastrienne Du Quebec/The Zoroastrian Association Of Quebec,ZAQ,2025-10-14 17:41:11,1,
135031573RR0002,Korean Pentecostal Church Of The Resurrection,KPCR,2025-10-14 17:41:11,1,
819230152RR0001,L'association Haitienne De Hamilton / The Haitian Association Of Hamilton,AHH,2025-10-14 17:41:11,1,
132644089RR0001,La Crete Community Library,LACRETELIBRARY,2025-10-14 17:41:11,1,La Crete Community Library Society
102927894RR0001,La Croisee S.I.T. Inc.,LACROISE,2025-10-14 17:41:11,1,
107607798RR0001,L'ecole Des Ursulines De Quebec,URSULINESQUEBEC,2025-10-14 17:41:11,1,
141125872RR0001,L'eglise Baptiste First Filipino De Montréal/First Filipino Baptist Church Of Montreal,FFBCM,2025-10-14 17:41:11,1,
141491779RR0001,L'institut De Readaptation En Deficience Physique De Quebec,IRDPQ,2025-10-14 17:41:11,1,
103386140RR0001,L'orchestre Symphonique De Laval 1984 Inc.,OSL,2025-10-14 17:41:11,1,
107020331RR0011,St. Kateri Tekawitha Parish,HOLYFAMILYFREDERICTON,2025-09-18 10:47:22,1,
107253015RR0001,Drumheller And Region Transition Society,DARTS,2025-09-18 10:47:22,1,
107274789RR0001,Eastwood Fellowship Baptist Church,EFBC,2025-09-18 10:47:22,1,
107286858RR0001,Église Des Apôtres De Jésus Christ,EAJC,2025-09-18 10:47:22,1,
107306029RR0001,Entraide Benevole Metro Inc.,EBM,2025-09-18 10:47:22,1,
107373342RR0001,Faith Evangelical Lutheran Church,FLCDESBORO,2025-09-18 10:47:22,1,
107376378RR0001,Family Transition Place,FTP,2025-09-18 10:47:22,1,
107394454RR0001,Fort Garry Mennonite Brethren Church,FGMB,2025-09-18 10:47:22,1,
107405219RR0001,Fredericton Regional Youth Services Inc.,FRYSINC,2025-09-18 10:47:22,1,Fredericton Regional Youth Services Inc
107445488RR0001,Grace United Church,GRACEUCSARNIA,2025-09-18 10:47:22,1,
107450090RR0001,Greater Victoria Police Victim Services Society,GVPVS,2025-09-18 10:47:22,1,
107466773RR0001,Harcourt Memorial United Church,HARCOURTUC,2025-09-18 10:47:22,1,
107505752RR0001,"Indian Metis Christian Fellowship, Inc.",ICF,2025-09-18 10:47:22,1,
107517070RR0001,Chapelle Bonne Nouvelle/ Good News Chapel/ Cappella Buona Novella,GNC,2025-09-18 10:47:22,1,Good News Chapel| Chapelle Bonne Nouvelle| Cappella Buona Novella
107562225RR0001,The Kelsey School Division No. 45,KSD,2025-09-18 10:47:22,1,
107577413RR0001,Korean Canadian Cultural Association Of Metropolitan Toronto,KCCA,2025-09-18 10:47:22,1,kccatoronto
107625253RR0001,Life Of Victory Family Church,LIFEOFVICTORYFAMILYCHURCH,2025-09-18 10:47:22,1,Life Of Victory Family Church
118987551RR0001,K-W Fellowship Christian School,KWFCS,2025-10-14 17:41:11,1,Verideia Classical Christian Academy
806405957RR0001,Jalia Africa Foundation,JALIAFOUNDATION,2025-10-14 17:41:11,1,
118972553RR0001,Jack Van Impe Ministries,JVIM,2025-10-14 17:41:11,1,
118972959RR0001,Japanese Alliance Church,WJAC,2025-10-14 17:41:11,1,Winnipeg Japanese Alliance Church
846663474RR0001,Jasper Community Team Society,JCTS,2025-10-14 17:41:11,1,
107534711RR0001,Jewish Community Centre Of Edmonton,JCC,2025-10-14 17:41:11,1,
131800278RR0001,John Knox Christian School Society Of Mississauga,JKCS,2025-10-14 17:41:11,1,JKCS-OAKVILLE
126774579RR0001,K-W Access-Ability,KWA,2025-10-14 17:41:11,1,
807323092RR0001,Kindred Spirits Orchestra,KSORCHESTRA,2025-10-14 17:41:11,1,
846910941RR0001,Kawartha Lakes Health Care Initiative,KLHCI| KAWARTHALAKESDOCTORS,2025-10-14 17:41:11,1,
118979111RR0001,Kemptville And District Home Support Inc.,KDHSI,2025-10-14 17:41:11,1,Seniors' Community Services
889138863RR0001,Kingdom Harvest Ministries International,KHMI,2025-10-14 17:41:11,1,
896908332RR0001,Kingston School Of Art,KSOA,2025-10-14 17:41:11,1,
867884959RR0001,Kiwanis Arts Centre Society,KPACDC,2025-10-14 17:41:11,1,Kiwanis Performing Arts Centre Society| Kiwanis Performing Arts Centre
862506037RR0001,Katie's Place Domestic Animal Resource And Education Society,KATIESPLACESHELTER,2025-10-14 17:41:11,1,
824015952RR0001,Central Okanagan Hospice Association Foundation,COHA,2025-10-14 17:41:11,1,COHA Foundation
107562514RR0001,Kemptville District Hospital,KDH,2025-10-14 17:41:11,1,
897106845RR0001,Kerr Street Community Services,KSM,2025-10-14 17:41:11,1,Kerr Street Mission
140713397RR0001,Handi Apte,HANDIAPTE,2025-10-14 17:41:11,1,
107570210RR0001,Core Support Services Society,KRRC,2025-10-14 17:41:11,1,
107782906RR0001,Kingston Community Health Centres,KCHC,2025-10-14 17:41:11,1,
128671849RR0001,Kingsway Etobicoke School Corporation,KCS,2025-10-14 17:41:11,1,Kingsway College School| Kingsway Etobicoke School Congregation
107579732RR0001,Kitchener-Waterloo Christian Fellowship,KWCF,2025-10-14 17:41:11,1,
118986686RR0001,Kodaly Society Of Canada / Société Kodaly Du Canada,KSC,2025-10-14 17:41:11,1,
886121110RR0001,L'assemblee Nouvelle Alliance,ANALLIANCE,2025-10-14 17:41:11,1,
106733231RR0001,L'association Paritaire Pour La Sante Et La Securite Du Travail Du Secteur Affaires Municipales,APSAM,2025-10-14 17:41:11,1,
119024529RR0001,L'ordre Du Merite Nord-Cotier Inc.,OMNC,2025-10-14 17:41:11,1,
867238487RR0001,Kootenay Employment Services Society,KES,2025-10-14 17:41:11,1,
131500423RR0001,Kristus Darzs Latvian Home,KDLATVIANHOME,2025-10-14 17:41:11,1,
119008480RR0001,L'association Canadienne De Philosophie-The Canadian Philosophical Association,CPA| ACPCPA,2025-10-14 17:41:11,1,
107585226RR0001,La Corporation De L'ecole Polytechnique De Montreal,POLYMTL,2025-10-14 17:41:11,1,
107361438RR0001,La Fabrique De La Paroisse De Notre-Dame De L'eau Vive,NDEAUVIVE,2025-10-14 17:41:11,1,
857617799RR0001,Église Baptiste De Saint-Augustin,EGLISEBAPTISTESTAUGUSTIN,2025-10-21 10:47:22,1,
119230902RR0001,Art Gallery Of Alberta Society,AGA,2025-10-21 10:47:22,1,
815359211RR0001,Active Care Response Team (Acrt),ACRT,2025-10-21 10:47:22,1,Active Care Response Team| ACRT International
890366040RR0001,Adopt-A-Dog Save-A-Life Inc.,ADOPTADOGSAVEALIFE,2025-10-21 10:47:22,1,
868066911RR0001,Access Community Capital Fund,ACCESSCCF,2025-10-21 10:47:22,1,
130043276RR0001,Addiction Services Central Ontario,ASYR,2025-10-21 10:47:22,1,Addiction Services Central Ontario
136850609RR0001,Accueil Aux Immigrants De L'est De Montreal,AIEM,2025-10-21 10:47:22,1,
894791532RR0001,Activity Haven Senior Centre (Peterborough),ACTIVITYHAVEN,2025-10-21 10:47:22,1,
106901804RR0001,"""Centre D'organisation Mauricien De Services Et D'education Populaire"" (C.O.M.S.E.P.)",COMSEP,2025-10-21 10:47:22,1,
807188479RR0001,Alberta Animal Rescue Crew Society,AARCS,2025-10-21 10:47:22,1,
886567650RR0001,Active Abilities Canada Inc./Accessibilité Active Canada Inc.,ALA,2025-10-21 10:47:22,1,Alacd
875916793RR0001,Autism Support Network Society,AUTISMSUPPORTBC,2025-10-21 10:47:22,1,
118776848RR0001,Access For Parents And Children In Ontario,APCO,2025-10-21 10:47:22,1,
132582958RR0001,Action Benevole De Varennes,ABV,2025-10-21 10:47:22,1,Varennes unit of the Boucherville Volunteer Action Center
890993884RR0001,Agence Universitaire De La Francophonie,AUF,2025-10-21 10:47:22,1,
865470298RR0001,Agape Chinese Christian Church,AGAPECHURCH,2025-10-21 10:47:22,1,
118779024RR0001,AIDS Committee Of Toronto,ACT,2025-10-21 10:47:22,1,
100072586RR0001,Aga Khan Foundation Canada/Fondation Aga Khan Canada,AKFC,2025-10-21 10:47:22,1,
135029825RR0001,Alberta Ecotrust Foundation,AEF,2025-10-21 10:47:22,1,
891650921RR0001,Alouette River Management Society,ARMS,2025-10-21 10:47:22,1,
878596600RR0001,Arctic Children And Youth Foundation/Fondation Des Enfants Et Des Jeunes De L'arctique,ACYF,2025-10-21 10:47:22,1,
879350312RR0001,"Ancop International (Canada), Inc.",ANCOPCANADA,2025-10-21 10:47:22,1,
130318041RR0001,Alberta Lung Association,AB,2025-10-21 10:47:22,1,
118790401RR0001,Art Gallery Of Ontario,AGO,2025-10-21 10:47:22,1,
875572265RR0001,Aplastic Anemia And Myelodysplasia Association Of Canada/Association Canadienne De L'anémie Aplasique Et De La Myélodysplasie,AAMAC,2025-10-21 10:47:22,1,
132824905RR0001,Alexandra Community Health Centre,THEALEX,2025-10-21 10:47:22,1,The Alex
884314766RR0001,Association De La Communaute Noire De L'ouest De L'ile/The West Island Black Community Association,WIBCA,2025-10-21 10:47:22,1,
894331990RR0001,Atlantic Wildlife Institute Inc./Institut Atlantique De La Faune Inc.,AWI,2025-10-21 10:47:22,1,
118886340RR0001,Family Services Of Greater Victoria Society,FSGV,2025-10-21 10:47:22,1,
886685593RR0001,Bc Wheelchair Basketball Society,BCWBS,2025-10-21 10:47:22,1,
862472230RR0001,Autism Aspergers Friendship Society Of Calgary,AAFS,2025-10-21 10:47:22,1,
119213890RR0001,Tatamagouche Centre,ACTC| TATACENTRE,2025-10-21 10:47:22,1,
866683196RR0001,B.C. Social Venture Partners Foundation,SVPVANCOUVER| SVP,2025-10-21 10:47:22,1,
118801224RR0001,B.C. Muslim Association,BCMA,2025-10-21 10:47:22,1,
879200111RR0001,Big Brothers And Big Sisters Of Central Vancouver Island,BIGSCVI,2025-10-21 10:47:22,1,
118799212RR0001,Barnabas Family Ministries Society,BARNABASFM,2025-10-21 10:47:22,1,
129675138RR0001,Bayview Community Services Inc.,BAYVIEWSERVICES,2025-10-21 10:47:22,1,
884545112RR0001,Bruce Peninsula Bird Observatory,BPBO,2025-10-21 10:47:22,1,
118808740RR0001,Big Brothers Big Sisters Of Canada-Les Grands Freres Grandes Soeurs Du Canada,BBBSC,2025-10-21 10:47:22,1,
106793540RR0001,Big Brothers And Big Sisters Of Victoria Capital Region,BBBSVICTORIA| BBBS,2025-10-21 10:47:22,1,
869116525RR0001,Burnaby Pacific Grace Church,BPGCC,2025-10-21 10:47:22,1,
133119115RR0001,Bow Valley Christian Church,BVCCHURCH| BVC,2025-10-21 10:47:22,1,
139126999RR0001,Calgary Youth Science Fair Society,CYSFS| CYSF,2025-10-21 10:47:22,1,
106811805RR0001,British Columbia Baptist Conference,BCBC,2025-10-21 10:47:22,1,
898951660RR0001,C.R.R.S. Culture Regeneration Research Society,CRRS,2025-10-21 10:47:22,1,
875843518RR0001,Canadian Association Of Medical Teams Abroad,CAMTA,2025-10-21 10:47:22,1,
857030340RR0001,Canadian Anti-Semitism Education Foundation,CAEF,2025-10-21 10:47:22,1,
890866122RR0001,Canada Institute Of Linguistics,CANIL,2025-10-21 10:47:22,1,
855544896RR0001,Canadian Celiac Association British Columbia,VANCOUVERCELIAC,2025-10-21 10:47:22,1,
106863020RR0001,Canadian Lutheran Bible Institute,CLBI,2025-10-21 10:47:22,1,
885608323RR0001,Canadian Mennonite University,CMU,2025-10-21 10:47:22,1,
884987504RR0001,Homespace Society,HOMESPACE,2025-10-21 10:47:22,1,Homespace Society
118834316RR0001,Canadian Mental Health Association-Edmonton Region,CMHA,2025-10-21 10:47:22,1,CMHA Edmonton
